ID,Dataset,Ground Truth
29704020,XSum,"This year, 0.52% of GCSE grades and 0.65% of A-level grades have been changed.
Richard Harman, chairman of the Headmasters' and Headmistresses' Conference of independent schools, said: ""We have been concerned about the accuracy of exam marking for many years, and so it is extremely worrying to see a new leap in the figures for re-grades this year.""
""The college or university places of tens of thousands of students have been needlessly jeopardised this autumn and the exam boards must be made to do much better.""
Education Minister Nick Gibb said: ""It is essential that students can be confident that their hard work will be accurately assessed and the exams they sit properly marked.
""Parents, pupils and schools must have faith in exam marking and we are working closely with Ofqual and the exam boards to ensure this is the case."""
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,It is unclear whether a top volleyball player will ever walk again after she fractured her neck in a freak home accident.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Former captain of the New Zealand women's under-19 volleyball team, Teina Boyd, was celebrating Labour weekend with friends, when she dived onto her bed and broke the C5 vertebrae in her neck."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"The accident has had devastating consequences for the 28-year-old mum, who now fears she will never walk again."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,Scroll down for video .
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"It is unclear whether  top volleyball player, Teina Boyd, will ever walk again after she fractured her neck in a freak home accident ."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,Ms Boyd was flown from Wellington to Christchurch Hospital where she spent a week in ICU.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,She is now recuperating in a rehabilitation centre in Christchurch.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,A fundraising page set up by Ms Boy'd friend Nikki Farrell says the young mother is working hard to get the movement back in her body.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Former captain of the New Zealand women's under-19 volleyball team, Teina Boyd, was celebrating Labour weekend with friends, when she dived onto her bed and broke the C5 vertebrae in her neck ."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"So far the page has raised $9,882.00 NZD, which will go towards Ms Boyd's rehabilitation and to ensure Ms Boyd can spend time with her 4-year-old son, who is currently with his father in Auckland."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"'At the moment she can move her arms and her head,' she said."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"'You will all be pleased to hear that her sense of humour and positive nature is still present!' 'You all know her as an outgoing, bubbly, enthusiastic, incredible friend and mother so help us show how much we care for her by donating to this page,' she said."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"The accident has had devastating consequences for the 28-year-old mum, who now fears she will never walk again ."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Teina's whanau, including her  son, Willy, are based in Auckland and the Bay of Plenty."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Her brother, Eric, is  with her at the moment while she comes to terms with her condition."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Speaking to the New Zealand Herald, Ms Farrell said the accident was unprecedented and was not willing to accept any thought that her friend may never be able to walk again."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,She is now recuperating in a rehabilitation centre in Christchurch . 'She dived on to the bed ...
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"and she hit her head and fractured the vertebrae [in her neck],' friend Ms Farrell said."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,'She's a bit of a goofy girl and likes to have a bit of a laugh - and that's what happened.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,It was just a freak accident.' She said that Ms Boyd has remained positive throughout the ordeal but the avid sports player would be distraught if she could not play volleyball again.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,Ms Boyd was flown from Wellington to Christchurch where she spent a week in ICU .
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"Ms Boyd was born and raised in the settlement of Omaio, east of Opotiki."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,"In 2004, she captained the New Zealand women's under-19 volleyball team, however she had recently stopped playing volleyball competitively."
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,She has also played for a number of teams in Auckland and in the Bay of Plenty.
defa9f5b28a7f2a6d2efbc394f133729df80886c,CNN/Daily Mail,Ms Boyd had worked as a bar manager up until the time of her accident.
,Multi-News,"Elite Native American Firefighters Join Crews At Yosemite 
  
 Enlarge this image toggle caption Kirk Siegler/NPR Kirk Siegler/NPR 
  
 One of the firefighting teams trying to contain the Rim Fire in and around Yosemite National Park is the Geronimo Hotshots team from San Carlos, Ariz., one of seven elite Native American firefighting crews in the U.S."
,Multi-News,"On the San Carlos Apache Indian Reservation, firefighting jobs are one of only a few ways for many young men to earn a living."
,Multi-News,"For team member Jose Alvarez Santi Jr., 25, the work is rewarding — but being away from home fighting fires can be tough."
,Multi-News,"""I don't really see it as a job."
,Multi-News,"Being out away from my family — that's the part that I'm down about, is just being away,"" Santi said not long before the team got the call to fight the Rim Fire."
,Multi-News,Santi has a 3-year-old son.
,Multi-News,He's only seen him for a dozen or so days this entire spring and summer.
,Multi-News,"The 20-member crew works a fire for 14 days, then it's a long trip home for maybe one or two days of rest, then back out again."
,Multi-News,This late in the season you can see this is starting to take its toll on a lot of the guys.
,Multi-News,"But they know it's also good money. In a good year, you could make $40,000. That goes far here."
,Multi-News,"Enlarge this image toggle caption Kirk Siegler/NPR Kirk Siegler/NPR 
  
 ""Of course the wife's lovin' it,"" said senior firefighter Tom Patton."
,Multi-News,"""Right now, just can't wait to get out of here. I wanna go on another fire."
,Multi-News,"It's our only means of supporting our family."" 
  
 As on most reservations, jobs are hard to come by, and most families live well below the poverty line."
,Multi-News,There are a few jobs with the tribal government or at the small casino on the outskirts of the reservation.
,Multi-News,But much of the community is dependent on the fire season.
,Multi-News,"""It's Essential"" 
  
 The only restaurant in town is the San Carlos Cafe."
,Multi-News,It's in a worn stone building built by the U.S. government at the turn of the 20th century.
,Multi-News,The menu on the wall features the hot shot breakfast burrito.
,Multi-News,"The owner, Jo Lazo, says the firefighters are looked up to here."
,Multi-News,"""I like to say our Apache men are the strongest of all firefighters."
,Multi-News,"I think it just goes down through genealogy and the struggle that we had many, many years ago."
,Multi-News,"We never go down without a fight,"" she says. 
  
 Lazo is proud and pragmatic."
,Multi-News,"The Hotshot crew members are regulars here, and that's good for business."
,Multi-News,But the tribe and the Bureau of Indian Affairs also employ hundreds more seasonal firefighters.
,Multi-News,"During a big fire year, everyone has more money in his or her pocket, including Lazo."
,Multi-News,Her cafe caters all the meals for the crews if there's a wildfire near here.
,Multi-News,"""And it's sad when there is a fire because we do lose a lot of vegetation, but it's essential and it's been essential for years,"" Lazo says."
,Multi-News,It's hard to find someone around San Carlos who doesn't have a father or brother or sister who's a wildland firefighter.
,Multi-News,"In fact, by late last week, the town seemed almost empty of anyone between 18 and 35."
,Multi-News,"""Yeah, right now everybody's out on the fire."
,Multi-News,"They're up in Idaho, up in Oregon, up in Washington,"" says Frank Rolling Thunder."
,Multi-News,He has fought fires since the '70s.
,Multi-News,"He says for a lot of people here, firefighting isn't just good money — it's a ticket off this isolated reservation."
,Multi-News,And opportunities like those don't come along that often.
,Multi-News,"""First time we went out to Yosemite National Park ..."
,Multi-News,"there were sequoias and I'd never seen them,"" Rolling Thunder says."
,Multi-News,"""It gives me the opportunity to go see all kinds of different places — the Cascades, Mount Shasta, Mount Hood."" 
  
 Representing The San Carlos Apaches 
  
 The team had only a short two days of R&R; before getting the call to go to Yosemite."
,Multi-News,"As word spread from man to man at the tribal forestry office, the buzz in the room changed."
,Multi-News,A little anxiety was added to the anticipation.
,Multi-News,A few guys drifted away to make last minute phone calls.
,Multi-News,A couple more moved their motorcycles into the garage. They'll be gone for a while.
,Multi-News,"""Right now's the time where everybody kinda double checks, makes sure they got everything they need, make their last calls to their family,"" Santi says."
,Multi-News,"For Santi, this is the moment when it becomes clear what it means to be a Geronimo Hotshot."
,Multi-News,"""I hold the name up high. Wherever I go, my family, they're proud of what I do,"" he says."
,Multi-News,Santi says it's not just about fighting fire or saving people's homes.
,Multi-News,It's about representing his people off the reservation.
,Multi-News,He says the crew meets a lot of people who have never heard of the San Carlos Apaches or their history.
,Multi-News,"""We come from a people that were pushed around, shoved into reservations, and to me, I want our people to show that we can do a lot of things other than being pushed around and shoved around,"" he says."
,Multi-News,"""It's a good feeling."" 
  
 The white trucks with blue letters spelling out Geronimo are all packed."
,Multi-News,"No more time to talk. Ten men to each ""buggy"" as they call them."
,Multi-News,They'll drive through the night to California and then it's on to the front lines of the Rim Fire.
,Multi-News,"||||| YOSEMITE NATIONAL PARK -- Even as more than 4,000 firefighters battle the ferocious Rim fire -- the nation’s top wildland fire priority -- they have to tread carefully in Yosemite National Park."
,Multi-News,"Much of the park is designated as wilderness, where vehicles and roads are prohibited by federal law."
,Multi-News,"For fire commanders, that means that they can’t deploy bulldozers to plow fire lines, nor can they send crews in with fire trucks."
,Multi-News,"In extreme cases, officials order smoke jumping crews to parachute into backcountry and drop supplies and tools."
,Multi-News,"It is possible to obtain an exemption from the law’s provisions, but incident commanders must get written permission to do so."
,Multi-News,"Another consideration in the park are the Tuolumne and Merced Rivers, which have federal protections as Wild and Scenic Rivers."
,Multi-News,Hand crews would try to avoid clearing around the rivers and fire aviation managers are mindful to give the rivers wide berth when dropping retardant.
,Multi-News,"“Everyone is very careful about that and they have experience with it,” said Tom Medema, Yosemite’s chief of interpretation."
,Multi-News,"“So far, we haven’t cut lines into wilderness areas.” 
  
 The blaze – now entering its 12th day – has burned 187,466 acres and is on pace to soon become the sixth-largest fire in state history."
